customer_id,company_name,signup_date,country,acquisition_channel,company_size_segment,initial_plan,payment_method,is_auto_renew
331,Reid Group,2023-09-14,United States,organic,small,Starter,credit_card,True
332,"Turner, Ortiz and Taylor",2023-09-08,France,content_marketing,medium,Growth,bank_transfer,False
333,Torres Group,2023-09-30,United Kingdom,content_marketing,small,Growth,credit_card,True
334,Davis PLC,2023-09-07,United States,referral,small,Starter,bank_transfer,True
335,Price LLC,2023-09-08,United Kingdom,referral,small,Growth,credit_card,True
336,"Avery, Horton and Fernandez",2023-09-26,Germany,referral,small,Growth,credit_card,False
337,"Newton, Moore and Perry",2023-09-27,France,paid_search,enterprise,Enterprise,credit_card,True
338,Bass PLC,2023-09-21,Germany,referral,small,Starter,ach,True
339,Crosby-Ramirez,2023-09-22,United Kingdom,paid_search,small,Enterprise,bank_transfer,True
340,"Wood, Ramos and Sampson",2023-09-09,United States,partner,small,Starter,credit_card,True
341,Garcia-Jennings,2023-09-01,Canada,referral,small,Growth,credit_card,True
342,"Winters, Newman and Brown",2023-09-18,United States,partner,enterprise,Enterprise,credit_card,True
343,Lopez-Martinez,2023-09-11,United Kingdom,organic,small,Starter,credit_card,True
344,Davis-Lewis,2023-09-08,Australia,paid_search,medium,Starter,paypal,True
345,"Harper, Smith and Buchanan",2023-09-03,United States,paid_search,small,Starter,credit_card,True
346,Zhang PLC,2023-09-24,Australia,organic,small,Starter,credit_card,False
347,Jones PLC,2023-09-11,United States,organic,medium,Growth,credit_card,False
348,Willis and Sons,2023-09-21,United Kingdom,content_marketing,medium,Growth,credit_card,False
349,Schroeder-Kramer,2023-09-13,France,paid_search,enterprise,Growth,credit_card,True
350,"Smith, Garrison and Thomas",2023-09-13,Ireland,referral,enterprise,Enterprise,credit_card,True
351,Fernandez and Sons,2023-09-06,France,paid_search,small,Growth,credit_card,False
352,Guerrero Inc,2023-09-10,United Kingdom,content_marketing,medium,Growth,paypal,True
353,Smith and Sons,2023-09-10,Australia,partner,medium,Starter,paypal,True
354,"Morris, Thompson and Williams",2023-09-16,Australia,referral,small,Starter,credit_card,False
355,"Fisher, Wilson and Brown",2023-09-12,Netherlands,content_marketing,small,Starter,credit_card,True
356,Strickland-Palmer,2023-09-22,Netherlands,referral,medium,Enterprise,credit_card,True
357,Hayes and Sons,2023-09-25,France,organic,small,Starter,paypal,True
358,"Williams, Logan and Camacho",2023-09-18,United States,organic,small,Growth,credit_card,False
359,"Turner, Schneider and Johnson",2023-09-17,United Kingdom,paid_search,small,Starter,paypal,True
360,Boone-Simmons,2023-09-27,United States,paid_search,small,Enterprise,bank_transfer,True
361,Henry Group,2023-09-16,United Kingdom,paid_search,enterprise,Growth,credit_card,True
362,Lam LLC,2023-09-01,United States,paid_search,small,Growth,credit_card,True
363,"Hernandez, Martinez and Weber",2023-09-06,United States,referral,medium,Growth,ach,True
364,"Kelley, Nguyen and Vang",2023-09-06,United Kingdom,paid_search,small,Starter,paypal,True
365,"Phillips, Wagner and Jordan",2023-09-13,Germany,organic,medium,Growth,credit_card,True
366,"Wilson, Pena and Rich",2023-09-26,Canada,organic,small,Starter,paypal,True
367,"Le, Lewis and Hayes",2023-09-17,United Kingdom,paid_search,medium,Starter,credit_card,False
368,Gutierrez Group,2023-09-15,United Kingdom,paid_search,enterprise,Enterprise,credit_card,True
369,Perry-Davis,2023-09-05,United States,referral,medium,Enterprise,credit_card,True
370,Edwards-Scott,2023-09-20,United Kingdom,organic,small,Starter,credit_card,True
371,Mcdaniel Group,2023-09-06,Germany,organic,small,Starter,paypal,True
372,Davis Inc,2023-09-12,United States,organic,small,Starter,credit_card,True
373,Reynolds Ltd,2023-09-14,United Kingdom,organic,enterprise,Enterprise,credit_card,True
374,"Watson, Anderson and Brown",2023-09-25,Ireland,partner,medium,Growth,credit_card,True
375,"Hoffman, Santiago and Jenkins",2023-09-25,United States,organic,small,Starter,paypal,True
376,"Pugh, Henderson and Moon",2023-09-12,United States,organic,medium,Growth,paypal,False
377,Schmitt PLC,2023-09-24,United Kingdom,partner,small,Growth,credit_card,True
378,Bell-Lane,2023-09-27,France,organic,medium,Enterprise,credit_card,True
379,Moore Group,2023-09-23,Australia,organic,small,Growth,credit_card,False
380,Boone LLC,2023-09-07,United States,referral,small,Growth,credit_card,True
381,"Richardson, Farmer and Andrews",2023-09-10,Germany,paid_search,medium,Growth,credit_card,False
382,Bruce-Villegas,2023-09-25,France,content_marketing,small,Starter,paypal,True
383,"Austin, Day and Johnson",2023-09-08,Netherlands,content_marketing,medium,Enterprise,credit_card,False
384,"Gallegos, Adams and White",2023-09-21,Netherlands,organic,small,Starter,credit_card,True
385,"Farmer, Dorsey and Bell",2023-09-17,Germany,paid_search,small,Starter,bank_transfer,True
386,Kane PLC,2023-09-28,United Kingdom,content_marketing,medium,Growth,credit_card,True
387,"Morales, Thomas and Schultz",2023-09-03,United Kingdom,referral,medium,Growth,paypal,True
388,Davis PLC,2023-09-10,Australia,content_marketing,medium,Growth,credit_card,True
389,Bennett Group,2023-09-02,Ireland,paid_search,small,Starter,credit_card,True
390,Moore-Collins,2023-09-15,United States,partner,small,Starter,bank_transfer,True
391,Frank-Bradley,2023-09-06,Canada,organic,small,Enterprise,credit_card,True
392,Ware and Sons,2023-09-21,United Kingdom,organic,medium,Enterprise,credit_card,True
393,Webster Inc,2023-09-23,Canada,paid_search,small,Starter,credit_card,True
394,"Miller, Ramos and Coleman",2023-09-01,Germany,organic,small,Starter,credit_card,True
395,"Ramos, Nelson and Fischer",2023-09-13,United Kingdom,content_marketing,medium,Enterprise,credit_card,True
396,Reed Inc,2023-09-27,United Kingdom,organic,small,Growth,credit_card,True
397,Gregory-Watkins,2023-09-21,United States,content_marketing,medium,Starter,credit_card,True
398,"Estrada, Williams and Foster",2023-09-15,Canada,organic,small,Starter,bank_transfer,True
399,"Brown, Harris and Dougherty",2023-09-14,Canada,organic,medium,Starter,credit_card,True
400,Duran LLC,2023-09-20,United States,organic,small,Starter,credit_card,True
401,Wilson-Jimenez,2023-09-20,Netherlands,organic,small,Growth,bank_transfer,True
402,Thompson-James,2023-09-16,United States,organic,small,Growth,bank_transfer,False
403,"Hall, Hansen and Barnett",2023-09-12,United States,referral,small,Starter,bank_transfer,True
404,Jones-Hensley,2023-09-25,Germany,content_marketing,enterprise,Growth,credit_card,True
405,Graham Group,2023-09-30,Germany,organic,small,Enterprise,credit_card,True
406,Atkins PLC,2023-09-23,Germany,paid_search,small,Growth,credit_card,True
407,Berry-Mckinney,2023-09-30,United States,paid_search,small,Starter,credit_card,True
408,Roberts-Sullivan,2023-09-22,United Kingdom,paid_search,small,Growth,credit_card,False
409,Jackson-Meza,2023-09-30,France,paid_search,medium,Growth,credit_card,True
410,Collier-Gillespie,2023-09-04,United States,referral,small,Starter,paypal,False
411,Kim Inc,2023-09-27,Ireland,organic,small,Starter,credit_card,True
412,Graham Group,2023-09-25,Australia,organic,medium,Starter,credit_card,False
413,"Miller, Harrell and Reese",2023-09-21,Ireland,paid_search,medium,Growth,credit_card,False
414,Cook and Sons,2023-09-09,Ireland,paid_search,small,Starter,credit_card,True
415,Dixon Inc,2023-09-28,United States,referral,medium,Enterprise,paypal,True
416,"Hicks, Bullock and Bailey",2023-09-28,United Kingdom,paid_search,medium,Growth,credit_card,False
417,"Mullen, Brewer and Hernandez",2023-09-30,Germany,referral,small,Growth,credit_card,True
418,Thomas and Sons,2023-09-06,United Kingdom,organic,medium,Growth,credit_card,False
419,Morrison Ltd,2023-09-25,United Kingdom,organic,small,Starter,bank_transfer,False
420,Thompson Ltd,2023-09-10,United States,paid_search,medium,Growth,credit_card,True
421,Marshall-Elliott,2023-09-24,France,paid_search,medium,Growth,ach,False
422,"Cole, Glass and Cunningham",2023-09-12,United States,organic,enterprise,Enterprise,credit_card,True
423,"Downs, Morris and Maddox",2023-09-24,United States,organic,medium,Growth,paypal,True
424,Hernandez-Jones,2023-09-05,United States,paid_search,medium,Starter,credit_card,True
425,Welch-Hogan,2023-09-12,Netherlands,content_marketing,medium,Starter,credit_card,True
426,"Brown, Romero and Collins",2023-09-19,Ireland,referral,small,Growth,credit_card,True
427,Johnson-Wood,2023-09-26,United States,content_marketing,small,Starter,credit_card,True
428,Jones-Lin,2023-09-05,United Kingdom,paid_search,small,Growth,credit_card,False
429,Gilbert PLC,2023-09-18,United States,organic,medium,Growth,credit_card,True
430,Ford-Spencer,2023-09-26,United Kingdom,paid_search,small,Growth,bank_transfer,True
431,"Huang, Cole and Pacheco",2023-09-03,United States,referral,medium,Enterprise,bank_transfer,True
432,"Lopez, Jacobs and Mason",2023-09-06,United States,paid_search,medium,Enterprise,credit_card,False
433,Hayes LLC,2023-09-26,Canada,paid_search,small,Starter,credit_card,True
434,"Miller, Lucas and Williams",2023-09-13,Australia,organic,medium,Starter,credit_card,True
435,"Kim, Gonzales and Mills",2023-09-01,Germany,referral,small,Starter,credit_card,False
436,Cox LLC,2023-09-26,Australia,referral,enterprise,Growth,credit_card,False
437,Ortiz-Morgan,2023-09-13,United States,paid_search,small,Starter,credit_card,False
438,"Williams, Mccoy and Cook",2023-09-15,United Kingdom,paid_search,small,Starter,bank_transfer,True
439,Davis-Gregory,2023-09-18,United States,referral,medium,Starter,credit_card,True
440,King-York,2023-09-08,United Kingdom,paid_search,small,Starter,credit_card,False
441,"Marks, Cook and Aguilar",2023-09-18,France,partner,medium,Enterprise,paypal,True
442,Rangel LLC,2023-09-20,United States,paid_search,medium,Growth,credit_card,True
443,"Hale, Myers and Larson",2023-09-25,United States,partner,small,Growth,ach,True
444,Collins Group,2023-09-26,United States,organic,small,Starter,credit_card,True
445,"Conner, Li and Santiago",2023-09-12,United States,content_marketing,enterprise,Growth,bank_transfer,False
446,"Osborn, Gaines and Davis",2023-09-12,United States,organic,enterprise,Enterprise,credit_card,False
447,"Henderson, Cox and Cox",2023-09-07,France,referral,enterprise,Starter,credit_card,True
448,Bean LLC,2023-09-02,Germany,content_marketing,medium,Enterprise,credit_card,True
449,Lee-Cooke,2023-09-05,United States,paid_search,small,Starter,bank_transfer,True
450,Jones Inc,2023-09-23,Netherlands,partner,small,Starter,credit_card,True
451,"Wise, Conley and Stephenson",2023-09-22,Netherlands,partner,enterprise,Enterprise,ach,True
452,Stanley PLC,2023-09-26,United States,paid_search,small,Starter,credit_card,False
453,Harper and Sons,2023-09-20,Canada,paid_search,medium,Growth,credit_card,False
454,White Ltd,2023-09-05,United States,referral,medium,Growth,credit_card,True
455,"Lamb, Martin and Kim",2023-09-19,Germany,referral,small,Starter,bank_transfer,False
456,Diaz-Ball,2023-09-30,France,content_marketing,small,Starter,credit_card,True
457,Bishop-Goodwin,2023-09-03,United Kingdom,organic,small,Starter,credit_card,True
458,Young-Allen,2023-09-23,United States,referral,medium,Growth,credit_card,True
459,Mckee-Lee,2023-09-06,United States,organic,small,Starter,credit_card,False
460,"Valentine, Joyce and Murray",2023-09-28,Germany,paid_search,medium,Growth,credit_card,True
461,Strickland-Shaw,2023-09-01,United Kingdom,organic,small,Growth,paypal,True
462,Burch-Montoya,2023-09-18,United States,organic,small,Growth,credit_card,False
463,"Taylor, Wright and Davidson",2023-09-14,France,paid_search,enterprise,Enterprise,bank_transfer,True
464,Spencer-Garcia,2023-09-07,United States,content_marketing,enterprise,Growth,credit_card,True
465,"Rosales, Mitchell and Hines",2023-09-04,Germany,content_marketing,small,Starter,paypal,True
466,Cole-Palmer,2023-09-10,United States,partner,small,Starter,credit_card,True
467,Davis-Lozano,2023-09-03,United States,paid_search,medium,Growth,credit_card,True
468,Wilkerson-Arias,2023-10-21,United Kingdom,partner,small,Starter,bank_transfer,True
469,Brown-Shaw,2023-10-15,United Kingdom,content_marketing,small,Starter,credit_card,True
470,Hughes Inc,2023-10-22,United States,paid_search,small,Growth,paypal,True
471,Walker-Flores,2023-10-27,Germany,content_marketing,small,Starter,credit_card,False
472,Combs Ltd,2023-10-10,France,referral,small,Enterprise,credit_card,True
473,Moody-Taylor,2023-10-22,Ireland,referral,small,Growth,bank_transfer,False
474,Lowery-Kennedy,2023-10-07,United Kingdom,content_marketing,enterprise,Growth,bank_transfer,True
475,Blake Group,2023-10-21,France,paid_search,medium,Starter,credit_card,False
476,Gilbert-Bullock,2023-10-18,Canada,paid_search,small,Starter,paypal,True
477,Scott and Sons,2023-10-20,United Kingdom,organic,small,Starter,bank_transfer,False
478,"Bentley, Lynch and Henderson",2023-10-31,United States,organic,small,Growth,credit_card,True
479,Young-Martinez,2023-10-12,United States,paid_search,enterprise,Enterprise,credit_card,True
480,Barnes PLC,2023-10-13,Germany,referral,medium,Growth,credit_card,True
481,Brown-Copeland,2023-10-08,United States,referral,small,Starter,bank_transfer,True
482,Carlson-Smith,2023-10-10,United Kingdom,organic,small,Starter,credit_card,False
483,"Andrews, Higgins and Carter",2023-10-24,United States,referral,small,Starter,bank_transfer,True
484,Mendez and Sons,2023-10-07,United Kingdom,organic,small,Growth,credit_card,True
485,"Butler, Beck and Miller",2023-10-26,Ireland,paid_search,enterprise,Enterprise,credit_card,True
486,Jones-Fox,2023-10-01,United States,paid_search,small,Starter,bank_transfer,False
487,"Hartman, Romero and Smith",2023-10-12,United States,organic,small,Growth,credit_card,True
488,Williams-Hughes,2023-10-01,Ireland,partner,medium,Growth,credit_card,True
489,King-Smith,2023-10-12,France,paid_search,small,Starter,credit_card,True
490,Cooper Ltd,2023-10-06,Canada,referral,small,Growth,credit_card,True
491,"Fuller, Ingram and Moss",2023-10-21,United States,organic,medium,Enterprise,credit_card,True
492,Anderson-Bell,2023-10-21,Australia,partner,small,Starter,credit_card,False
493,Li-Thompson,2023-10-23,Germany,organic,small,Growth,bank_transfer,True
494,"Marshall, Dominguez and Welch",2023-10-22,United Kingdom,paid_search,medium,Growth,credit_card,True
495,Brown Group,2023-10-27,United States,referral,small,Starter,ach,False
496,Carter Inc,2023-10-09,United States,referral,small,Starter,credit_card,True
497,Blackwell LLC,2023-10-05,Canada,organic,medium,Enterprise,bank_transfer,True
498,Robertson-Hays,2023-10-11,Netherlands,organic,small,Starter,paypal,True
499,"Kennedy, Johnson and Lucas",2023-10-13,France,referral,medium,Growth,credit_card,True
500,Kelly-Norman,2023-10-22,Australia,content_marketing,medium,Growth,credit_card,True
501,"Rivera, Martinez and Richardson",2023-10-27,Canada,content_marketing,small,Growth,credit_card,False
502,Paul-Kline,2023-10-18,United Kingdom,organic,medium,Growth,paypal,False
503,Morgan-Lopez,2023-10-24,United States,referral,medium,Starter,credit_card,True
504,"Jimenez, Glass and Stone",2023-10-04,United Kingdom,content_marketing,medium,Growth,credit_card,True
505,Acosta Inc,2023-10-17,France,referral,small,Growth,credit_card,False
506,Morrison-Short,2023-10-07,United Kingdom,paid_search,small,Starter,bank_transfer,True
507,"Carter, Garcia and Murphy",2023-10-06,France,content_marketing,small,Enterprise,credit_card,False
508,Parker-Morrison,2023-10-09,United States,referral,medium,Growth,credit_card,True
509,Jackson-Wallace,2023-10-05,United States,paid_search,small,Growth,paypal,False
510,Williams-Berg,2023-10-07,France,paid_search,medium,Growth,credit_card,True
511,Mendez-Graham,2023-10-01,Canada,content_marketing,medium,Enterprise,credit_card,True
512,"Whitney, Gould and Jones",2023-10-19,United Kingdom,referral,medium,Growth,credit_card,True
513,"Sullivan, Palmer and Brady",2023-10-17,France,organic,small,Starter,credit_card,True
514,Cisneros and Sons,2023-10-07,United Kingdom,content_marketing,small,Growth,bank_transfer,True
515,"Gregory, Kim and Martinez",2023-10-07,United States,partner,small,Growth,credit_card,False
